Customer_ID,Product,Predicted_Likelihood
CUS001349,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001349,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001349,10,1.0
CUS001349,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001350,"""KAAS-TOLTRA 250",1.0
CUS001350,000 Seeds - 10 bags and above,1.0
CUS001350,000 Seeds - Below 10 bags,1.0
CUS001350,10,1.0
CUS001350,10-12cm (Jumbo),1.0
CUS001350,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001350,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001350,150kg Spring Scale,1.0
CUS001350,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001350,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001351,000 Seeds,1.0
CUS001351,000 Seeds - 10 bags and above,1.0
CUS001351,000 Seeds - Below 10 bags,1.0
CUS001351,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001351,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001351,10,1.0
CUS001351,100g,1.0
CUS001351,120 Eggs Incubator,1.0
CUS001351,128 Birds Layer Cages (Premium,1.0
CUS001351,13hp and 17hp) - 7hp,1.0
CUS001352,000 Seeds - Below 10 bags,1.0
CUS001352,10-12cm (Jumbo),1.0
CUS001352,100g,1.0
CUS001352,128 Birds Layer Cages (Premium,1.0
CUS001352,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001352,2 inches wide (Black/Blue),1.0
CUS001352,2 t/hr Manure dryer,1.0
CUS001352,2-4cm (Fingerlings),1.0
CUS001352,20kg Weighing Scale,1.0
CUS001352,256 Eggs Incubator,1.0
CUS001353,"""KAAS-TOLTRA 250",1.0
CUS001353,000 Seeds - Below 10 bags,1.0
CUS001353,000),1.0
CUS001353,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001353,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001353,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001353,10-12cm (Jumbo),1.0
CUS001353,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001353,100g,1.0
CUS001353,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001354,"""KAAS-TOLTRA 250",1.0
CUS001354,(Organic Fertilizer and Soil Conditioner,1.0
CUS001354,000),1.0
CUS001354,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001354,1000 Layers Business Plan (2022 Edition),1.0
CUS001354,100g,1.0
CUS001354,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001354,120 Eggs Incubator,1.0
CUS001354,120 capacity,1.0
CUS001354,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001355,000 Seeds,1.0
CUS001355,000 Seeds - Below 10 bags,1.0
CUS001355,000),1.0
CUS001355,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001355,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001355,10,1.0
CUS001355,100g,1.0
CUS001355,120 Eggs Incubator,1.0
CUS001355,150kg Spring Scale,1.0
CUS001355,300 Eggs Capacity Incubator (Fully Automated,1.0
CUS001356,000 Seeds,1.0
CUS001356,000 Seeds - 10 bags and above,1.0
CUS001356,000 Seeds - Below 10 bags,1.0
CUS001356,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001356,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001356,10-12cm (Jumbo),1.0
CUS001356,1000 Layers Business Plan (2022 Edition),1.0
CUS001356,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001356,120 Eggs Incubator,1.0
CUS001356,128 Birds Layer Cages (Premium,1.0
CUS001357,(Organic Fertilizer and Soil Conditioner,1.0
CUS001357,000 Seeds - 10 bags and above,1.0
CUS001357,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001357,10,1.0
CUS001357,10-12cm (Jumbo),1.0
CUS001357,1000 Layers Business Plan (2022 Edition),1.0
CUS001357,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001357,100g,1.0
CUS001357,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001357,128 Birds Layer Cages (Premium,1.0
CUS001358,000 Seeds - 10 bags and above,1.0
CUS001358,000),1.0
CUS001358,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001358,10,1.0
CUS001358,10-12cm (Jumbo),1.0
CUS001358,1000 Layers Business Plan (2022 Edition),1.0
CUS001358,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001358,120 Eggs Incubator,1.0
CUS001358,150kg Spring Scale,1.0
CUS001358,2-4cm (Fingerlings),1.0
CUS001359,"""KAAS-TOLTRA 250",1.0
CUS001359,(Organic Fertilizer and Soil Conditioner,1.0
CUS001359,000 Seeds,1.0
CUS001359,000 Seeds - 10 bags and above,1.0
CUS001359,000),1.0
CUS001359,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001359,1000 Layers Business Plan (2022 Edition),1.0
CUS001359,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001359,100g,1.0
CUS001359,120 Eggs Incubator,1.0
CUS001360,000 Seeds - Below 10 bags,1.0
CUS001360,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001360,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001360,10-12cm (Jumbo),1.0
CUS001360,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001360,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001360,120 Eggs Incubator,1.0
CUS001360,150kg Spring Scale,1.0
CUS001360,2 t/hr Manure dryer,1.0
CUS001360,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS001362,"""KAAS-TOLTRA 250",1.0
CUS001362,000 Seeds - Below 10 bags,1.0
CUS001362,000),1.0
CUS001362,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001362,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001362,120 Eggs Incubator,1.0
CUS001362,120 capacity,1.0
CUS001362,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001362,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001362,2 males [800g],1.0
CUS001363,(Organic Fertilizer and Soil Conditioner,1.0
CUS001363,000 Seeds,1.0
CUS001363,000),1.0
CUS001363,10-12cm (Jumbo),1.0
CUS001363,100g,1.0
CUS001363,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001363,120 Eggs Incubator,1.0
CUS001363,13hp and 17hp) - 7hp,1.0
CUS001363,150kg Spring Scale,1.0
CUS001363,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001364,000),1.0
CUS001364,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001364,10,1.0
CUS001364,10-12cm (Jumbo),1.0
CUS001364,1000 Layers Business Plan (2022 Edition),1.0
CUS001364,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001364,1L,1.0
CUS001364,2 males [800g],1.0
CUS001364,2 t/hr Manure dryer,1.0
CUS001364,256 Eggs Incubator,1.0
CUS001365,(Organic Fertilizer and Soil Conditioner,1.0
CUS001365,000 Seeds,1.0
CUS001365,000 Seeds - 10 bags and above,1.0
CUS001365,000 Seeds - Below 10 bags,1.0
CUS001365,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001365,1000 Layers Business Plan (2022 Edition),1.0
CUS001365,100g,1.0
CUS001365,120 Eggs Incubator,1.0
CUS001365,13hp and 17hp) - 7hp,1.0
CUS001365,150kg Spring Scale,1.0
CUS001366,"""KAAS-TOLTRA 250",1.0
CUS001366,000 Seeds,1.0
CUS001366,000 Seeds - 10 bags and above,1.0
CUS001366,000 Seeds - Below 10 bags,1.0
CUS001366,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001366,10-12cm (Jumbo),1.0
CUS001366,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001366,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001366,13hp and 17hp) - 7hp,1.0
CUS001366,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001367,"""KAAS-TOLTRA 250",1.0
CUS001367,(Organic Fertilizer and Soil Conditioner,1.0
CUS001367,000 Seeds,1.0
CUS001367,000),1.0
CUS001367,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001367,10,1.0
CUS001367,10-12cm (Jumbo),1.0
CUS001367,1000 Layers Business Plan (2022 Edition),1.0
CUS001367,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001367,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001368,000 Seeds - Below 10 bags,1.0
CUS001368,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001368,1000 Layers Business Plan (2022 Edition),1.0
CUS001368,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001368,100g,1.0
CUS001368,120 Eggs Incubator,1.0
CUS001368,13hp and 17hp) - 7hp,1.0
CUS001368,150kg Spring Scale,1.0
CUS001368,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001368,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001370,"""KAAS-TOLTRA 250",1.0
CUS001370,(Organic Fertilizer and Soil Conditioner,1.0
CUS001370,000 Seeds,1.0
CUS001370,000 Seeds - 10 bags and above,1.0
CUS001370,000 Seeds - Below 10 bags,1.0
CUS001370,000),1.0
CUS001370,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001370,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001370,10-12cm (Jumbo),1.0
CUS001370,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001371,(Organic Fertilizer and Soil Conditioner,1.0
CUS001371,000 Seeds - 10 bags and above,1.0
CUS001371,10,1.0
CUS001371,10-12cm (Jumbo),1.0
CUS001371,120 capacity,1.0
CUS001371,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001371,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001371,2 inches wide (Black/Blue),1.0
CUS001371,2 t/hr Manure dryer,1.0
CUS001371,2-4cm (Fingerlings),1.0
CUS001372,"""KAAS-TOLTRA 250",1.0
CUS001372,(Organic Fertilizer and Soil Conditioner,1.0
CUS001372,000 Seeds,1.0
CUS001372,000 Seeds - 10 bags and above,1.0
CUS001372,000 Seeds - Below 10 bags,1.0
CUS001372,000),1.0
CUS001372,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001372,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001372,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001372,10-12cm (Jumbo),1.0
CUS001373,"""KAAS-TOLTRA 250",1.0
CUS001373,(Organic Fertilizer and Soil Conditioner,1.0
CUS001373,000 Seeds,1.0
CUS001373,000 Seeds - 10 bags and above,1.0
CUS001373,000 Seeds - Below 10 bags,1.0
CUS001373,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001373,10-12cm (Jumbo),1.0
CUS001373,1000 Layers Business Plan (2022 Edition),1.0
CUS001373,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001373,100g,1.0
CUS001374,(Organic Fertilizer and Soil Conditioner,1.0
CUS001374,000 Seeds,1.0
CUS001374,000 Seeds - Below 10 bags,1.0
CUS001374,000),1.0
CUS001374,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001374,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001374,10,1.0
CUS001374,10-12cm (Jumbo),1.0
CUS001374,1000 Layers Business Plan (2022 Edition),1.0
CUS001374,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001375,"""KAAS-TOLTRA 250",1.0
CUS001375,(Organic Fertilizer and Soil Conditioner,1.0
CUS001375,000 Seeds - Below 10 bags,1.0
CUS001375,000),1.0
CUS001375,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001375,1000 Layers Business Plan (2022 Edition),1.0
CUS001375,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001375,100g,1.0
CUS001375,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001375,120 Eggs Incubator,1.0
CUS001376,"""KAAS-TOLTRA 250",1.0
CUS001376,000),1.0
CUS001376,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001376,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001376,10,1.0
CUS001376,1000 Layers Business Plan (2022 Edition),1.0
CUS001376,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001376,13hp and 17hp) - 7hp,1.0
CUS001376,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001376,1L,1.0
CUS001378,000 Seeds,1.0
CUS001378,000 Seeds - 10 bags and above,1.0
CUS001378,000 Seeds - Below 10 bags,1.0
CUS001378,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001378,10-12cm (Jumbo),1.0
CUS001378,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001378,100g,1.0
CUS001378,120 capacity,1.0
CUS001378,150kg Spring Scale,1.0
CUS001378,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001379,(Organic Fertilizer and Soil Conditioner,1.0
CUS001379,000 Seeds,1.0
CUS001379,000 Seeds - 10 bags and above,1.0
CUS001379,000 Seeds - Below 10 bags,1.0
CUS001379,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001379,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001379,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001379,100g,1.0
CUS001379,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001379,2 inches wide (Black/Blue),1.0
CUS001380,(Organic Fertilizer and Soil Conditioner,1.0
CUS001380,000),1.0
CUS001380,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001380,10,1.0
CUS001380,100g,1.0
CUS001380,120 capacity,1.0
CUS001380,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001380,2 inches wide (Black/Blue),1.0
CUS001380,2-4cm (Fingerlings),1.0
CUS001380,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS001381,000),1.0
CUS001381,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001381,1000 Layers Business Plan (2022 Edition),1.0
CUS001381,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001381,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001381,128 Birds Layer Cages (Premium,1.0
CUS001381,13hp and 17hp) - 7hp,1.0
CUS001381,150kg Spring Scale,1.0
CUS001381,1L,1.0
CUS001381,4 Stroke Motorized Knapsack Sprayer - 25L,1.0
CUS001382,000 Seeds,1.0
CUS001382,000 Seeds - 10 bags and above,1.0
CUS001382,000 Seeds - Below 10 bags,1.0
CUS001382,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001382,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001382,10,1.0
CUS001382,100g,1.0
CUS001382,150kg Spring Scale,1.0
CUS001382,1L,1.0
CUS001382,2 t/hr Manure dryer,1.0
CUS001383,"""KAAS-TOLTRA 250",1.0
CUS001383,(Organic Fertilizer and Soil Conditioner,1.0
CUS001383,000),1.0
CUS001383,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001383,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001383,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001383,120 Eggs Incubator,1.0
CUS001383,120 capacity,1.0
CUS001383,128 Birds Layer Cages (Premium,1.0
CUS001383,2 males [800g],1.0
CUS001384,"""KAAS-TOLTRA 250",1.0
CUS001384,(Organic Fertilizer and Soil Conditioner,1.0
CUS001384,000 Seeds - 10 bags and above,1.0
CUS001384,000),1.0
CUS001384,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001384,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001384,10-12cm (Jumbo),1.0
CUS001384,1000 Layers Business Plan (2022 Edition),1.0
CUS001384,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001384,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001386,"""KAAS-TOLTRA 250",1.0
CUS001386,(Organic Fertilizer and Soil Conditioner,1.0
CUS001386,000 Seeds,1.0
CUS001386,000 Seeds - 10 bags and above,1.0
CUS001386,000),1.0
CUS001386,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001386,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001386,1000 Layers Business Plan (2022 Edition),1.0
CUS001386,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001386,120 Eggs Incubator,1.0
CUS001387,(Organic Fertilizer and Soil Conditioner,1.0
CUS001387,000 Seeds,1.0
CUS001387,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001387,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001387,10,1.0
CUS001387,10-12cm (Jumbo),1.0
CUS001387,1000 Layers Business Plan (2022 Edition),1.0
CUS001387,120 capacity,1.0
CUS001387,128 Birds Layer Cages (Premium,1.0
CUS001387,13hp and 17hp) - 7hp,1.0
CUS001388,"""KAAS-TOLTRA 250",1.0
CUS001388,000 Seeds,1.0
CUS001388,000 Seeds - 10 bags and above,1.0
CUS001388,000 Seeds - Below 10 bags,1.0
CUS001388,000),1.0
CUS001388,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001388,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001388,10-12cm (Jumbo),1.0
CUS001388,100g,1.0
CUS001388,120 Eggs Incubator,1.0
CUS001389,"""KAAS-TOLTRA 250",1.0
CUS001389,(Organic Fertilizer and Soil Conditioner,1.0
CUS001389,000 Seeds,1.0
CUS001389,000 Seeds - Below 10 bags,1.0
CUS001389,000),1.0
CUS001389,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001389,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001389,1000 Layers Business Plan (2022 Edition),1.0
CUS001389,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001389,100g,1.0
CUS001390,"""KAAS-TOLTRA 250",1.0
CUS001390,(Organic Fertilizer and Soil Conditioner,1.0
CUS001390,000 Seeds,1.0
CUS001390,000 Seeds - Below 10 bags,1.0
CUS001390,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS001390,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001390,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001390,1000 Layers Business Plan (2022 Edition),1.0
CUS001390,100g,1.0
CUS001390,13hp and 17hp) - 7hp,1.0
CUS001391,(Organic Fertilizer and Soil Conditioner,1.0
CUS001391,000 Seeds,1.0
CUS001391,000),1.0
CUS001391,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001391,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001391,100g,1.0
CUS001391,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001391,120 Eggs Incubator,1.0
CUS001391,128 Birds Layer Cages (Premium,1.0
CUS001391,150kg Spring Scale,1.0
CUS001392,(Organic Fertilizer and Soil Conditioner,1.0
CUS001392,000 Seeds,1.0
CUS001392,000 Seeds - Below 10 bags,1.0
CUS001392,000),1.0
CUS001392,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001392,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001392,10-12cm (Jumbo),1.0
CUS001392,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001392,120 Eggs Incubator,1.0
CUS001392,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001393,000 Seeds,1.0
CUS001393,000),1.0
CUS001393,10,1.0
CUS001393,1000 Layers Business Plan (2022 Edition),1.0
CUS001393,100g,1.0
CUS001393,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001393,120 Eggs Incubator,1.0
CUS001393,128 Birds Layer Cages (Premium,1.0
CUS001393,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS001393,1L,1.0
CUS001394,(Organic Fertilizer and Soil Conditioner,1.0
CUS001394,000 Seeds - Below 10 bags,1.0
CUS001394,000),1.0
CUS001394,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS001394,10-12cm (Jumbo),1.0
CUS001394,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001394,120 capacity,1.0
CUS001394,1L,1.0
CUS001394,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS001394,2 inches wide (Black/Blue),1.0
CUS001395,(Organic Fertilizer and Soil Conditioner,1.0
CUS001395,000 Seeds,1.0
CUS001395,000 Seeds - Below 10 bags,1.0
CUS001395,000),1.0
CUS001395,10,1.0
CUS001395,10-12cm (Jumbo),1.0
CUS001395,1000 Layers Business Plan (2022 Edition),1.0
CUS001395,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001395,100g,1.0
CUS001395,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS001396,"""KAAS-TOLTRA 250",1.0
CUS001396,(Organic Fertilizer and Soil Conditioner,1.0
CUS001396,000 Seeds,1.0
CUS001396,000),1.0
CUS001396,000) - gas-brooder-htc-digital-thermometer,1.0
CUS001396,10,1.0
CUS001396,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS001396,100g,1.0
CUS001396,120 Eggs Incubator,1.0
CUS001396,13hp and 17hp) - 7hp,1.0
CUS001397,"""KAAS-TOLTRA 250",1.0
